ground_truth,prediction,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Cond,Foundation,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,TotRms_AbvGrd,Functional,Fireplaces,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Longitude,Latitude
109900,119088.95086556922,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,84,17808,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,OneFam,One_Story,Average,1946,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,CBlock,Typical,No,Unf,7,Unf,0,484,484,GasA,Typical,N,SBrkr,1242,0,1242,0,0,1,0,2,1,4,Mod,0,Attchd,Unf,1,336,Typical,Dirt_Gravel,0,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2007,WD ,Normal,-93.671511,42.023021
228500,186369.20015268595,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,104,23920,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Feedr,Norm,OneFam,One_and_Half_Fin,Average,1984,1984,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,CBlock,Typical,No,Unf,7,Unf,0,1105,1105,GasA,Excellent,Y,SBrkr,1105,717,1822,0,0,2,0,4,1,7,Min2,1,Attchd,Unf,2,515,Typical,Partial_Pavement,0,195,1012,0,0,444,Typical,No_Fence,None,0,4,2007,WD ,Normal,-93.693153,42.034453
238000,229854.69186114366,Two_Story_1946_and_Newer,Residential_Low_Density,103,13125,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Sawyer_West,Norm,Norm,OneFam,Two_Story,Average,1991,1991,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,PConc,Typical,Mn,BLQ,2,GLQ,634,422,1104,GasA,Excellent,Y,SBrkr,912,1215,2127,1,0,2,1,4,1,8,Typ,1,Attchd,RFn,3,833,Typical,Paved,72,192,224,0,0,0,No_Pool,Good_Privacy,None,0,11,2007,WD ,Normal,-93.683309,42.032467
203000,195872.71009640867,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,68,8814,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,2005,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,80,Typical,PConc,Typical,No,GLQ,3,Unf,0,349,1274,GasA,Excellent,Y,SBrkr,1274,0,1274,1,0,2,0,3,1,6,Typ,0,Attchd,RFn,2,508,Typical,Paved,264,98,0,0,0,0,No_Pool,No_Fence,None,0,1,2007,New,Partial,-93.689071,42.024598
194000,191688.09772482896,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,74,8556,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,Av,Unf,7,Unf,0,1240,1240,GasA,Excellent,Y,SBrkr,1240,0,1240,0,0,2,0,2,1,5,Typ,0,Attchd,RFn,3,826,Typical,Paved,140,93,0,0,0,0,No_Pool,No_Fence,None,0,5,2007,WD ,Normal,-93.69003,42.024633
212999,220262.7112174182,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,73,8760,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,132,Typical,PConc,Typical,No,GLQ,3,Unf,0,1453,1489,GasA,Excellent,Y,SBrkr,1500,0,1500,0,0,2,0,3,1,7,Typ,1,Attchd,RFn,2,674,Typical,Paved,144,38,0,0,0,0,No_Pool,No_Fence,None,0,6,2007,WD ,Normal,-93.688923,42.025156
175900,193796.92445367266,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,64,7242,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,1270,1270,GasA,Excellent,Y,SBrkr,1270,0,1270,0,0,2,0,2,1,6,Typ,0,Attchd,RFn,2,524,Typical,Paved,0,96,0,0,0,0,No_Pool,No_Fence,None,0,7,2007,WD ,Normal,-93.689884,42.024635
279000,197306.11434203293,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,155,20064,Pave,No_Alley_Access,Slightly_Irregular,Low,AllPub,Inside,Sev,Clear_Creek,Norm,Norm,OneFam,One_Story,Above_Average,1976,1976,Shed,WdShngl,Wd Sdng,Wd Sdng,None,0,Typical,CBlock,Good,Gd,LwQ,4,GLQ,915,0,966,GasA,Excellent,Y,SBrkr,1743,0,1743,2,0,0,1,0,1,5,Typ,2,Attchd,Fin,2,529,Typical,Paved,646,0,0,0,0,0,No_Pool,No_Fence,None,0,5,2007,WD ,Normal,-93.683612,42.024305
139500,145239.70756068412,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,14217,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,CulDSac,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,ALQ,1,Unf,0,472,1022,GasA,Good,Y,SBrkr,1022,0,1022,0,1,1,0,3,1,6,Typ,0,Detchd,Unf,2,747,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,8,2007,WD ,Normal,-93.691971,42.022228
190550,215859.72850700078,Two_Story_1946_and_Newer,Residential_Low_Density,68,9543,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Average,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,845,845,GasA,Excellent,Y,SBrkr,845,845,1690,0,0,2,1,3,1,7,Typ,0,Attchd,RFn,2,517,Typical,Paved,0,103,0,0,0,0,No_Pool,No_Fence,None,0,2,2007,WD ,Normal,-93.689344,42.016896
180000,207237.56332470963,Two_Story_1946_and_Newer,Residential_Low_Density,72,11317,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Average,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,101,Typical,PConc,Typical,No,Unf,7,Unf,0,840,840,GasA,Excellent,Y,SBrkr,840,828,1668,0,0,2,1,3,1,8,Typ,0,Attchd,RFn,2,500,Typical,Paved,144,68,0,0,0,0,No_Pool,No_Fence,None,0,9,2007,WD ,Normal,-93.692052,42.016214
153500,145959.8529523049,Split_or_Multilevel,Residential_Low_Density,59,8660,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,SLvl,Average,1976,1976,Gable,CompShg,VinylSd,VinylSd,BrkFace,113,Good,CBlock,Typical,Av,GLQ,3,Unf,0,513,1015,GasA,Typical,Y,SBrkr,1025,0,1025,0,0,2,0,3,1,6,Typ,1,Detchd,Unf,2,370,Typical,Paved,127,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2007,WD ,Normal,-93.686678,42.021386
134900,144126.63415294042,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,45,8982,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,1977,1977,Gable,CompShg,CemntBd,CmentBd,None,0,Typical,CBlock,Typical,Av,ALQ,1,Unf,0,501,1040,GasA,Typical,Y,SBrkr,1040,0,1040,0,0,1,1,3,1,5,Typ,0,Detchd,Unf,2,748,Typical,Paved,0,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,1,2007,WD ,Normal,-93.687734,42.022239
117000,127123.81720422067,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,7200,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Very_Good,1972,2006,Gable,CompShg,Plywood,Plywood,None,0,Good,CBlock,Typical,No,Rec,6,Unf,0,0,385,GasA,Good,Y,SBrkr,875,0,875,0,0,1,0,3,1,5,Typ,0,Detchd,Unf,2,728,Typical,Paved,352,0,0,0,0,0,No_Pool,No_Fence,None,0,10,2007,WD ,Normal,-93.683169,42.021737
270000,227085.71854843185,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,11354,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,Gd,GLQ,3,Unf,0,261,1673,GasA,Excellent,Y,SBrkr,1673,0,1673,1,0,2,0,3,1,7,Typ,1,Attchd,RFn,2,583,Typical,Paved,306,113,0,0,116,0,No_Pool,No_Fence,None,0,1,2007,WD ,Normal,-93.682805,42.018849
213000,235312.79316130237,Two_Story_1946_and_Newer,Residential_Low_Density,70,8749,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Average,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,GLQ,3,Unf,0,325,979,GasA,Excellent,Y,SBrkr,992,940,1932,1,0,2,1,3,1,7,Typ,1,Attchd,RFn,2,610,Typical,Paved,0,120,0,0,0,0,No_Pool,No_Fence,None,0,6,2007,WD ,Normal,-93.687786,42.016961
110000,129252.58232607706,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,8240,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Above_Average,1960,1960,Hip,CompShg,HdBoard,HdBoard,Stone,198,Typical,CBlock,Typical,No,Unf,7,Unf,0,1179,1179,GasA,Good,Y,SBrkr,1179,0,1179,0,0,1,0,2,1,5,Min2,0,Attchd,Fin,2,622,Typical,Partial_Pavement,0,0,0,0,0,0,No_Pool,Good_Privacy,None,0,6,2007,WD ,Normal,-93.671453,42.020893
184750,309787.51175463997,Two_Story_1946_and_Newer,Residential_Low_Density,130,40094,Pave,No_Alley_Access,Slightly_Irregular,Bnk,AllPub,Inside,Gtl,Edwards,PosN,PosN,OneFam,Two_Story,Average,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,762,Typical,PConc,Typical,Gd,GLQ,3,Unf,0,878,3138,GasA,Excellent,Y,SBrkr,3138,1538,4676,1,0,3,1,3,1,11,Typ,1,BuiltIn,Fin,3,884,Typical,Paved,208,406,0,0,0,0,No_Pool,No_Fence,None,0,10,2007,New,Partial,-93.676241,42.016642
79000,53826.06348602916,One_Story_1945_and_Older,Residential_High_Density,70,4270,Pave,No_Alley_Access,Regular,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,OneFam,One_Story,Above_Average,1931,2006,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,BrkTil,Typical,No,Rec,6,Unf,0,0,544,GasA,Excellent,Y,SBrkr,774,0,774,0,0,1,0,3,1,6,Typ,0,No_Garage,No_Garage,0,0,No_Garage,Paved,0,0,286,0,0,0,No_Pool,No_Fence,None,0,5,2007,WD ,Normal,-93.661542,42.022655
136500,181299.287524961,One_Story_1945_and_Older,Residential_Low_Density,54,7223,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Crawford,Norm,Norm,OneFam,One_Story,Average,1926,1950,Hip,CompShg,Stucco,Plywood,None,0,Typical,PConc,Typical,Mn,BLQ,2,Unf,0,971,1290,GasA,Typical,Y,SBrkr,1422,0,1422,0,0,1,0,3,1,6,Typ,0,Detchd,Unf,1,352,Typical,Paved,0,0,64,0,0,0,No_Pool,Minimum_Privacy,None,0,4,2007,WD ,Normal,-93.646817,42.017888
146500,166570.4400354173,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,51,6821,Pave,No_Alley_Access,Regular,HLS,AllPub,Inside,Gtl,Crawford,Norm,Norm,OneFam,One_and_Half_Fin,Good,1921,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,BrkTil,Typical,No,BLQ,2,Unf,0,538,651,GasA,Good,Y,SBrkr,759,539,1298,0,0,2,0,2,1,8,Typ,1,Detchd,Unf,1,240,Typical,Partial_Pavement,216,0,168,0,0,0,No_Pool,No_Fence,None,0,8,2007,WD ,Normal,-93.64672,42.017889
90350,72273.52389107295,One_Story_1945_and_Older,Residential_Low_Density,40,4280,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Crawford,Norm,Norm,OneFam,One_Story,Above_Average,1913,2002,Gable,CompShg,WdShing,Stucco,None,0,Typical,PConc,Typical,No,LwQ,4,Unf,0,75,440,GasA,Typical,N,SBrkr,694,0,694,0,0,1,0,2,1,4,Typ,1,Detchd,Unf,1,352,Typical,Partial_Pavement,0,0,34,0,0,0,No_Pool,Minimum_Privacy,None,0,3,2007,WD ,Normal,-93.64476,42.016217
220000,211474.09436294265,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,0,11275,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Corner,Mod,Crawford,Norm,Norm,OneFam,One_and_Half_Fin,Good,1932,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,480,Typical,CBlock,Typical,Mn,Rec,6,LwQ,557,0,854,GasA,Typical,Y,SBrkr,1096,895,1991,0,0,1,1,3,1,7,Typ,1,Detchd,Unf,2,432,Fair,Paved,0,0,19,0,0,0,No_Pool,No_Fence,None,0,3,2007,WD ,Normal,-93.6428531,42.0168895
257500,225341.49257505027,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,110,14442,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Crawford,Norm,Norm,OneFam,One_Story,Good,1957,2004,Hip,CompShg,CemntBd,CmentBd,BrkFace,106,Typical,PConc,Typical,No,GLQ,3,Unf,0,291,1477,GasA,Excellent,Y,SBrkr,1839,0,1839,1,0,2,0,3,1,7,Typ,2,Attchd,Fin,2,416,Typical,Paved,0,87,0,0,200,0,No_Pool,No_Fence,None,0,6,2007,WD ,Normal,-93.642883,42.013003
217000,257618.10009778332,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,21000,Pave,No_Alley_Access,Regular,Bnk,AllPub,Corner,Gtl,Crawford,Norm,Norm,OneFam,One_Story,Average,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,184,Good,CBlock,Typical,Mn,ALQ,1,Rec,869,905,1809,GasA,Typical,Y,SBrkr,2259,0,2259,1,0,2,0,3,1,7,Typ,2,Basment,Unf,2,450,Typical,Paved,166,120,192,0,0,0,No_Pool,Minimum_Privacy,None,0,10,2007,COD,Abnorml,-93.639393,42.01265
201000,226762.70488275462,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,25485,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Crawford,Norm,Norm,OneFam,One_Story,Below_Average,1960,1960,Gable,CompShg,Wd Sdng,MetalSd,BrkFace,423,Fair,CBlock,Good,Mn,LwQ,4,Rec,1020,0,1560,GasA,Typical,Y,SBrkr,1560,0,1560,0,0,1,1,3,1,6,Typ,3,Attchd,RFn,2,580,Typical,Paved,0,75,584,0,0,0,No_Pool,No_Fence,None,0,5,2007,WD ,Normal,-93.640326,42.012488
123900,92557.63782856785,Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,24,1782,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,Twnhs,Two_Story,Above_Average,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0,Good,CBlock,Typical,No,GLQ,3,Unf,0,186,516,GasA,Good,Y,SBrkr,529,516,1045,0,0,1,0,2,1,5,Typ,1,Detchd,Unf,2,462,Typical,Paved,180,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,12,2007,WD ,Normal,-93.645743,42.009489
200000,120632.8468760204,One_Story_PUD_1946_and_Newer,Residential_Medium_Density,35,3907,Pave,No_Alley_Access,Slightly_Irregular,Bnk,AllPub,Inside,Mod,Blueste,Norm,Norm,TwnhsE,One_Story,Average,1988,1988,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,CBlock,Typical,Gd,GLQ,3,Unf,0,427,1004,GasA,Good,Y,SBrkr,1020,0,1020,1,0,1,0,1,1,4,Typ,0,Attchd,Unf,2,509,Typical,Paved,135,0,0,0,0,0,No_Pool,No_Fence,None,0,3,2007,WD ,Normal,-93.645785,42.009321
200624,265539.02766518027,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,32668,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Crawford,Norm,Norm,OneFam,One_Story,Fair,1957,1975,Hip,CompShg,Wd Sdng,Stone,None,0,Typical,PConc,Typical,No,Rec,6,Unf,0,816,2035,GasA,Typical,Y,SBrkr,2515,0,2515,1,0,3,0,4,2,9,Maj1,2,Attchd,RFn,2,484,Typical,Paved,0,0,200,0,0,0,No_Pool,No_Fence,None,0,3,2007,WD ,Alloca,-93.643429,42.010333
87000,76544.99439709407,One_and_Half_Story_Unfinished_All_Ages,Residential_Medium_Density,50,5000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,RRAe,Norm,OneFam,One_and_Half_Unf,Above_Average,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,Av,BLQ,2,Unf,0,604,720,GasA,Poor,N,FuseF,803,0,803,0,0,1,0,2,1,5,Typ,0,Detchd,Unf,2,360,Typical,Paved,0,0,244,0,0,0,No_Pool,No_Fence,None,0,12,2007,WD ,Normal,-93.596569,42.022658
118400,79308.58611142103,One_Story_1945_and_Older,Residential_Medium_Density,59,8263,Pave,No_Alley_Access,Regular,Bnk,AllPub,Inside,Mod,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_Story,Average,1920,1950,Gable,CompShg,BrkFace,BrkFace,None,0,Typical,BrkTil,Typical,No,Unf,7,Unf,0,1012,1012,GasA,Typical,Y,FuseA,1012,0,1012,0,0,1,0,2,1,6,Typ,1,Detchd,Unf,1,308,Typical,Paved,0,22,112,0,0,0,No_Pool,Minimum_Privacy,None,0,5,2007,WD ,Normal,-93.629496,42.021547
124900,97361.50314310713,One_Story_1945_and_Older,C_all,60,6060,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_Story,Excellent,1930,2007,Hip,CompShg,MetalSd,MetalSd,None,0,Typical,BrkTil,Typical,No,ALQ,1,Unf,0,100,837,GasA,Excellent,Y,SBrkr,1001,0,1001,0,0,1,0,2,1,5,Typ,0,Detchd,Unf,1,216,Poor,Dirt_Gravel,154,0,42,86,0,0,No_Pool,No_Fence,None,0,11,2007,WD ,Normal,-93.613886,42.021555
183500,173915.3639744943,Split_Foyer,Residential_Low_Density,0,12150,Pave,No_Alley_Access,Slightly_Irregular,Bnk,AllPub,CulDSac,Gtl,Mitchell,Norm,Norm,OneFam,SFoyer,Above_Average,1979,1979,Gable,CompShg,HdBoard,Wd Shng,None,0,Typical,CBlock,Typical,Av,GLQ,3,Unf,0,0,1001,GasA,Typical,Y,SBrkr,1299,0,1299,1,0,2,0,2,1,5,Typ,1,BuiltIn,RFn,2,486,Typical,Paved,84,0,222,0,0,0,No_Pool,Minimum_Privacy,None,0,1,2007,WD ,Normal,-93.606577,41.994357
215000,198454.84703901142,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,10000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Average,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,166,Typical,PConc,Typical,No,GLQ,3,Unf,0,856,1441,GasA,Excellent,Y,SBrkr,1392,0,1392,0,0,2,0,3,1,6,Typ,1,Attchd,Fin,3,650,Typical,Paved,168,49,0,0,0,0,No_Pool,No_Fence,None,0,12,2007,WD ,Normal,-93.607551,41.995218
244000,139877.03907701487,One_Story_PUD_1946_and_Newer,Residential_Low_Density,46,4054,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Timberland,Norm,Norm,TwnhsE,One_Story,Above_Average,1987,1987,Gable,CompShg,VinylSd,VinylSd,BrkFace,352,Typical,BrkTil,Typical,Av,GLQ,3,Unf,0,552,1501,GasA,Excellent,Y,SBrkr,1501,0,1501,1,0,2,0,2,1,5,Typ,2,Attchd,Fin,2,512,Typical,Paved,240,0,0,0,0,0,No_Pool,No_Fence,None,0,10,2007,WD ,Normal,-93.63966,42.005692
170000,194883.98375174784,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,115,16905,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Timberland,Norm,Norm,OneFam,One_Story,Above_Average,1959,1959,Gable,CompShg,VinylSd,VinylSd,None,0,Good,CBlock,Typical,Gd,BLQ,2,Unf,0,383,1350,GasA,Good,Y,SBrkr,1328,0,1328,0,1,1,1,2,1,5,Typ,2,Attchd,RFn,1,308,Typical,Partial_Pavement,0,104,0,0,0,0,No_Pool,No_Fence,None,0,7,2007,WD ,Normal,-93.649757,41.99854
231713,274483.90402443573,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,67,8368,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Inside,Gtl,Timberland,Norm,Norm,OneFam,One_Story,Average,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,1689,1689,GasA,Excellent,Y,SBrkr,1689,0,1689,0,0,2,0,3,1,7,Typ,0,Attchd,Fin,2,433,Typical,Paved,100,39,0,0,0,0,No_Pool,No_Fence,None,0,4,2007,New,Partial,-93.650588,41.994241
174000,198051.02204164077,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,42,10331,Pave,No_Alley_Access,Regular,Lvl,AllPub,CulDSac,Gtl,Timberland,Norm,Norm,OneFam,One_Story,Good,1985,1985,Gable,CompShg,Plywood,Plywood,None,0,Typical,CBlock,Typical,No,ALQ,1,BLQ,80,970,1265,GasA,Good,Y,SBrkr,1240,0,1240,0,1,2,0,3,1,6,Typ,0,Attchd,Unf,2,528,Typical,Paved,232,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2007,WD ,Normal,-93.646617,41.998023
283463,297843.3342197516,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,93,15306,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Corner,Gtl,Timberland,Norm,Norm,OneFam,One_Story,Average,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,100,Typical,PConc,Typical,Gd,GLQ,3,Unf,0,1652,1732,GasA,Excellent,Y,SBrkr,1776,0,1776,1,0,2,0,3,1,7,Typ,1,Attchd,Fin,3,712,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,5,2007,New,Partial,-93.653109,41.993288
130000,198172.76741903642,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,200,43500,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Artery,Norm,OneFam,One_Story,Average,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,CBlock,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,GasA,Excellent,Y,SBrkr,2034,0,2034,0,0,1,0,2,1,9,Min1,0,More_Than_Two_Types,RFn,4,1041,Typical,Dirt_Gravel,483,266,0,0,0,561,Typical,Good_Privacy,None,0,6,2007,WD ,Normal,-93.610118,41.992318
146800,148250.0673792288,Split_or_Multilevel,Residential_Low_Density,0,11333,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Mitchell,Norm,Norm,OneFam,SLvl,Average,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,PConc,Typical,Av,ALQ,1,Unf,0,490,1029,GasA,Typical,Y,SBrkr,1062,0,1062,1,0,1,0,3,1,5,Typ,2,Attchd,RFn,2,539,Typical,Paved,120,0,0,0,0,0,No_Pool,No_Fence,None,0,5,2007,WD ,Normal,-93.604923,41.991612
188000,167909.26103521045,Split_or_Multilevel,Residential_Low_Density,0,15957,Pave,No_Alley_Access,Slightly_Irregular,Low,AllPub,Corner,Mod,Mitchell,Norm,Norm,OneFam,SLvl,Above_Average,1977,1977,Gable,CompShg,HdBoard,Plywood,None,0,Typical,PConc,Typical,Gd,GLQ,3,Unf,0,96,1244,GasA,Typical,Y,SBrkr,1356,0,1356,2,0,2,0,3,1,6,Typ,1,Attchd,Fin,2,528,Typical,Paved,1424,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,9,2007,WD ,Normal,-93.604521,41.989581
157000,173259.42493388944,Two_Story_1946_and_Newer,Residential_Low_Density,68,8286,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Mitchell,Norm,Norm,OneFam,Two_Story,Good,1977,1977,Gable,CompShg,Plywood,Plywood,None,0,Typical,PConc,Typical,No,Rec,6,Unf,0,185,716,GasA,Excellent,Y,SBrkr,716,716,1432,1,0,1,1,3,1,6,Typ,1,Attchd,Fin,2,531,Typical,Paved,0,136,0,0,240,0,No_Pool,Good_Privacy,None,0,6,2007,WD ,Normal,-93.604524,41.989488
129500,110164.71464296682,Split_Foyer,Residential_Low_Density,54,7244,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,SFoyer,Good,1970,1970,Gable,CompShg,VinylSd,VinylSd,None,0,Good,CBlock,Typical,Av,ALQ,1,Unf,0,149,768,GasA,Excellent,Y,SBrkr,768,0,768,1,0,1,0,2,1,5,Typ,0,Detchd,Unf,2,624,Typical,Paved,104,0,0,0,0,0,No_Pool,No_Fence,None,0,4,2007,WD ,Normal,-93.6015199,41.991371
135000,152550.76576914897,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,11000,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,Corner,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Above_Average,1976,2003,Gable,CompShg,Plywood,Plywood,None,0,Typical,PConc,Typical,No,LwQ,4,Unf,0,0,1090,GasA,Typical,Y,SBrkr,1178,0,1178,1,0,1,1,3,1,6,Typ,0,Attchd,Unf,2,502,Typical,Paved,0,44,0,0,88,0,No_Pool,Minimum_Privacy,None,0,6,2007,WD ,Normal,-93.605119,41.989768
