ground_truth,prediction,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Cond,Foundation,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,TotRms_AbvGrd,Functional,Fireplaces,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Longitude,Latitude
185101,186275.45062187305,Two_Story_1946_and_Newer,Residential_Low_Density,75,9073,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,738,738,GasA,Excellent,Y,SBrkr,738,754,1492,0,0,2,1,3,1,8,Typ,0,Attchd,Fin,2,440,Typical,Paved,100,32,0,0,0,0,No_Pool,No_Fence,None,0,10,2006,New,Partial,-93.644306,42.061987
210250,191560.75486027054,One_Story_PUD_1946_and_Newer,Residential_Low_Density,43,3087,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Bloomington_Heights,Norm,Norm,TwnhsE,One_Story,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,14,Typical,PConc,Typical,Av,GLQ,3,Unf,0,767,1220,GasA,Excellent,Y,SBrkr,1364,0,1364,1,0,2,0,2,1,6,Typ,1,Attchd,Fin,2,437,Typical,Paved,100,16,0,0,0,0,No_Pool,No_Fence,None,0,11,2006,New,Partial,-93.641662,42.062574
234000,214476.40872000402,One_Story_PUD_1946_and_Newer,Residential_Low_Density,0,3196,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Bloomington_Heights,Norm,Norm,TwnhsE,One_Story,Average,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,18,Typical,PConc,Typical,Gd,Unf,7,Unf,0,1374,1374,GasA,Excellent,Y,SBrkr,1557,0,1557,0,0,2,0,2,1,7,Typ,1,Attchd,Fin,2,420,Typical,Paved,143,20,0,0,0,0,No_Pool,No_Fence,None,0,10,2006,WD ,Normal,-93.641946,42.063298
178740,192270.78964336446,One_Story_PUD_1946_and_Newer,Residential_Medium_Density,0,3072,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Bloomington_Heights,Norm,Norm,TwnhsE,One_Story,Average,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,18,Typical,PConc,Typical,No,Unf,7,Unf,0,1375,1375,GasA,Excellent,Y,SBrkr,1414,0,1414,0,0,2,0,2,1,6,Typ,1,Attchd,Fin,2,398,Typical,Paved,144,20,0,0,0,0,No_Pool,No_Fence,None,0,5,2006,WD ,Normal,-93.641321,42.062374
225000,196248.30424486072,One_Story_PUD_1946_and_Newer,Residential_Medium_Density,0,3072,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Bloomington_Heights,Norm,Norm,TwnhsE,One_Story,Average,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,18,Typical,PConc,Typical,No,GLQ,3,Unf,0,306,1365,GasA,Excellent,Y,SBrkr,1548,0,1548,1,0,2,0,2,1,7,Typ,1,Attchd,Fin,2,388,Typical,Paved,143,20,0,0,0,0,No_Pool,No_Fence,None,0,9,2006,WD ,Normal,-93.64189999999999,42.0623
167240,190035.27796689965,One_Story_PUD_1946_and_Newer,Residential_Low_Density,43,3010,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Bloomington_Heights,Norm,Norm,TwnhsE,One_Story,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,16,Typical,PConc,Typical,Av,GLQ,3,Unf,0,1232,1248,GasA,Excellent,Y,SBrkr,1248,0,1248,0,0,2,0,2,1,5,Typ,0,Attchd,Fin,2,438,Typical,Paved,108,0,0,0,0,0,No_Pool,No_Fence,None,0,3,2006,New,Partial,-93.642261,42.063301
156820,181050.863284878,One_Story_PUD_1946_and_Newer,Residential_Low_Density,43,3010,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Bloomington_Heights,Norm,Norm,TwnhsE,One_Story,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,14,Typical,PConc,Typical,Gd,GLQ,3,Unf,0,1126,1142,GasA,Excellent,Y,SBrkr,1142,0,1142,0,0,2,0,2,1,6,Typ,0,Attchd,Fin,2,440,Typical,Paved,90,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,New,Partial,-93.642241,42.063301
264561,211751.23916009336,One_Story_PUD_1946_and_Newer,Residential_Low_Density,53,3982,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Bloomington_Heights,Norm,Norm,TwnhsE,One_Story,Average,2006,2006,Hip,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Good,Av,GLQ,3,Unf,0,366,1520,GasA,Excellent,Y,SBrkr,1567,0,1567,1,0,2,0,1,1,7,Typ,1,Attchd,Fin,3,648,Typical,Paved,312,0,0,0,0,0,No_Pool,No_Fence,None,0,10,2006,New,Partial,-93.641518,42.062831
246578,208002.8700298992,One_Story_PUD_1946_and_Newer,Residential_Low_Density,53,4045,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Bloomington_Heights,Norm,Norm,TwnhsE,One_Story,Average,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,45,Typical,PConc,Typical,Av,GLQ,3,Unf,0,286,1356,GasA,Excellent,Y,SBrkr,1500,0,1500,1,0,2,0,2,1,6,Typ,1,Attchd,Fin,3,648,Typical,Paved,161,20,0,0,0,0,No_Pool,No_Fence,None,0,10,2006,New,Partial,-93.641522,42.062873
183200,178268.16052477327,Two_Story_1946_and_Newer,Residential_Low_Density,0,7861,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Average,2002,2003,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,GLQ,3,Unf,0,326,783,GasA,Excellent,Y,SBrkr,807,702,1509,1,0,2,1,3,1,7,Typ,1,Attchd,Fin,2,393,Typical,Paved,100,75,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,-93.642588,42.060293
178000,162423.81788429708,Two_Story_1946_and_Newer,Residential_Low_Density,74,9056,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Good,Av,Unf,7,Unf,0,707,707,GasA,Excellent,Y,SBrkr,707,707,1414,0,0,2,1,3,1,6,Typ,1,Attchd,Fin,2,403,Typical,Paved,100,35,0,0,0,0,No_Pool,No_Fence,None,0,10,2006,WD ,Normal,-93.6436049,42.059803
201490,187863.33103274534,Two_Story_1946_and_Newer,Residential_Low_Density,59,9171,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Average,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,Av,Unf,7,Unf,0,848,848,GasA,Excellent,Y,SBrkr,848,750,1598,0,0,2,1,3,1,7,Typ,1,Attchd,Fin,2,433,Typical,Paved,100,48,0,0,0,0,No_Pool,No_Fence,None,0,7,2006,WD ,Normal,-93.644094,42.061727
230500,216058.09585456297,Two_Story_1946_and_Newer,Residential_Low_Density,106,11194,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Average,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,40,Typical,PConc,Typical,No,Unf,7,Unf,0,1406,1406,GasA,Excellent,Y,SBrkr,1454,482,1936,0,0,2,1,3,1,7,Typ,1,Attchd,RFn,2,504,Typical,Paved,188,124,0,0,0,0,No_Pool,No_Fence,None,0,11,2006,WD ,Normal,-93.641467,42.060836
180000,191320.5697389244,Two_Story_1946_and_Newer,Residential_Low_Density,63,7875,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Average,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,783,783,GasA,Excellent,Y,SBrkr,807,702,1509,0,0,2,1,3,1,8,Typ,1,Attchd,Fin,2,393,Typical,Paved,0,75,0,0,0,0,No_Pool,No_Fence,None,0,7,2006,WD ,Normal,-93.640211,42.060074
172400,185322.62567486073,Two_Story_1946_and_Newer,Residential_Low_Density,0,8121,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Average,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,953,953,GasA,Excellent,Y,SBrkr,953,711,1664,0,0,2,1,3,1,7,Typ,1,Attchd,RFn,2,460,Typical,Paved,100,40,0,0,0,0,No_Pool,No_Fence,None,0,1,2006,WD ,Normal,-93.642713,42.05865
215000,196706.02898165144,Two_Story_1946_and_Newer,Residential_Low_Density,0,8658,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Average,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,ALQ,1,Unf,0,250,982,GasA,Excellent,Y,SBrkr,1008,881,1889,0,0,2,1,3,1,9,Typ,1,Attchd,Fin,2,431,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,4,2006,WD ,Normal,-93.642913,42.05853
199900,212013.46707176167,Two_Story_1946_and_Newer,Residential_Low_Density,0,11214,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Average,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,930,930,GasA,Good,Y,SBrkr,956,930,1886,0,0,2,1,4,1,10,Typ,1,Attchd,Fin,2,431,Typical,Paved,89,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2006,WD ,Normal,-93.641281,42.057905
173000,200885.97449944136,Two_Story_1946_and_Newer,Residential_Low_Density,58,10852,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,OneFam,Two_Story,Average,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,GLQ,3,Unf,0,173,959,GasA,Excellent,Y,SBrkr,959,712,1671,1,0,2,1,3,1,7,Typ,1,Attchd,Fin,2,472,Typical,Paved,0,38,0,0,0,0,No_Pool,No_Fence,None,0,2,2006,WD ,Normal,-93.64136,42.057838
230000,231810.73895871604,Two_Story_1946_and_Newer,Residential_Low_Density,66,8738,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Average,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,302,Typical,PConc,Typical,No,Unf,7,Unf,0,975,975,GasA,Excellent,Y,SBrkr,1005,1286,2291,0,0,2,1,4,1,8,Typ,1,BuiltIn,Fin,2,429,Typical,Paved,192,0,0,0,0,0,No_Pool,No_Fence,None,0,2,2006,WD ,Normal,-93.641053,42.058461
348000,357949.0139480771,Two_Story_1946_and_Newer,Residential_Low_Density,82,9452,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Average,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,423,Typical,PConc,Typical,No,GLQ,3,Unf,0,322,1396,GasA,Excellent,Y,SBrkr,1407,985,2392,1,0,2,1,3,1,7,Typ,1,Attchd,Fin,3,870,Typical,Paved,0,70,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,-93.655739,42.05443
300000,343359.8275320605,Two_Story_1946_and_Newer,Residential_Low_Density,83,9545,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Average,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,322,Typical,PConc,Typical,Mn,GLQ,3,Unf,0,655,1160,GasA,Excellent,Y,SBrkr,1205,1029,2234,1,0,2,1,3,1,7,Typ,1,BuiltIn,RFn,3,768,Typical,Paved,0,50,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,-93.654444,42.053801
625000,408610.1650031983,Two_Story_1946_and_Newer,Residential_Low_Density,118,35760,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Average,1995,1996,Hip,CompShg,HdBoard,HdBoard,BrkFace,1378,Good,PConc,Typical,Gd,GLQ,3,Unf,0,543,1930,GasA,Excellent,Y,SBrkr,1831,1796,3627,1,0,3,1,4,1,10,Typ,1,Attchd,Fin,3,807,Typical,Paved,361,76,0,0,0,0,No_Pool,No_Fence,None,0,7,2006,WD ,Normal,-93.657851,42.053314
405000,352892.03705564386,Two_Story_1946_and_Newer,Residential_Low_Density,0,9233,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Average,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,877,Typical,PConc,Typical,Av,GLQ,3,Unf,0,358,1540,GasA,Excellent,Y,SBrkr,1540,1315,2855,1,0,2,1,4,1,9,Typ,1,Attchd,RFn,3,774,Typical,Paved,247,55,0,0,0,0,No_Pool,No_Fence,None,0,3,2006,WD ,Normal,-93.6532,42.055601
280000,303021.82139273395,Two_Story_1946_and_Newer,Residential_Low_Density,78,12011,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Average,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,530,Typical,PConc,Typical,Av,GLQ,3,Unf,0,130,1086,GasA,Excellent,Y,SBrkr,1086,838,1924,1,0,2,1,3,1,7,Typ,1,Attchd,RFn,2,592,Typical,Paved,208,75,0,0,374,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,-93.65227,42.053154
258000,306075.26158318535,Two_Story_1946_and_Newer,Residential_Low_Density,93,12090,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Average,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,650,Typical,PConc,Typical,No,Unf,7,Unf,0,1141,1141,GasA,Good,Y,SBrkr,1165,1098,2263,0,0,2,1,4,1,10,Typ,1,BuiltIn,Fin,2,420,Typical,Paved,144,123,0,0,0,0,No_Pool,No_Fence,None,0,7,2006,WD ,Abnorml,-93.650059,42.053466
584500,379618.8854759057,Two_Story_1946_and_Newer,Residential_Low_Density,114,17242,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Average,1993,1994,Hip,CompShg,MetalSd,MetalSd,BrkFace,738,Good,PConc,Typical,Gd,Rec,6,GLQ,1393,48,1733,GasA,Excellent,Y,SBrkr,1933,1567,3500,1,0,3,1,4,1,11,Typ,1,Attchd,RFn,3,959,Typical,Paved,870,86,0,0,210,0,No_Pool,No_Fence,None,0,5,2006,WD ,Normal,-93.655997,42.049423
321000,349093.69711036794,Two_Story_1946_and_Newer,Residential_Low_Density,0,10236,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Average,1994,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,501,Typical,PConc,Typical,Gd,GLQ,3,BLQ,168,742,1290,GasA,Excellent,Y,SBrkr,1305,1189,2494,1,0,2,1,4,1,9,Typ,1,Attchd,Fin,3,803,Typical,Paved,200,95,0,0,0,0,No_Pool,Good_Privacy,None,0,6,2006,WD ,Normal,-93.655704,42.051073
290000,326828.20427214564,Two_Story_1946_and_Newer,Residential_Low_Density,92,10120,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Average,1994,1994,Hip,CompShg,VinylSd,VinylSd,BrkFace,391,Typical,PConc,Typical,No,GLQ,3,Unf,0,425,1165,GasA,Excellent,Y,SBrkr,1203,1323,2526,1,0,2,1,4,1,8,Typ,1,Attchd,RFn,3,844,Typical,Paved,309,78,0,0,0,0,No_Pool,No_Fence,None,0,12,2006,WD ,Normal,-93.653608,42.049687
315000,335167.6824541977,Two_Story_1946_and_Newer,Residential_Low_Density,0,12585,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Average,1993,1993,Gable,CompShg,HdBoard,ImStucc,BrkFace,420,Typical,PConc,Typical,No,LwQ,4,GLQ,1039,0,1286,GasA,Excellent,Y,SBrkr,1565,1234,2799,1,0,2,1,3,1,8,Typ,1,Attchd,Fin,3,704,Typical,Paved,432,136,0,0,0,0,No_Pool,No_Fence,None,0,10,2006,WD ,Normal,-93.653479,42.049528
252000,274167.41535062913,Two_Story_1946_and_Newer,Residential_Low_Density,75,12447,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Somerset,RRAn,Norm,OneFam,Two_Story,Average,2005,2006,Gable,CompShg,CemntBd,CmentBd,Stone,192,Typical,PConc,Good,No,Unf,7,Unf,0,1100,1100,GasA,Excellent,Y,SBrkr,1116,848,1964,0,0,2,1,3,1,8,Typ,1,BuiltIn,Fin,2,760,Typical,Paved,200,70,0,0,0,0,No_Pool,No_Fence,None,0,1,2006,New,Partial,-93.642317,42.055056
336820,261825.9274425948,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,49,15218,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Somerset,RRAn,Norm,OneFam,One_Story,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Good,No,GLQ,3,Unf,0,108,1670,GasA,Excellent,Y,SBrkr,1670,0,1670,1,0,2,1,2,1,6,Typ,1,Attchd,RFn,3,928,Typical,Paved,0,240,200,0,0,0,No_Pool,No_Fence,None,0,9,2006,New,Partial,-93.642082,42.054318
423000,287498.1148124594,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,49,20896,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,CulDSac,Gtl,Somerset,RRAn,Norm,OneFam,One_Story,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,Mn,GLQ,3,Unf,0,356,2077,GasA,Excellent,Y,SBrkr,2097,0,2097,1,0,1,1,1,1,8,Typ,1,Attchd,Fin,3,1134,Typical,Paved,192,267,0,0,0,0,No_Pool,No_Fence,None,0,1,2006,New,Partial,-93.64178,42.054176
290000,263952.97880979406,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,85,10182,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Somerset,RRNn,Norm,OneFam,One_Story,Average,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,420,Typical,PConc,Typical,Mn,GLQ,3,Unf,0,440,1660,GasA,Excellent,Y,SBrkr,1660,0,1660,1,0,2,0,3,1,8,Typ,1,Attchd,RFn,2,500,Typical,Paved,322,50,0,0,0,0,No_Pool,No_Fence,None,0,5,2006,New,Partial,-93.641793,42.054175
232000,242157.90946285537,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,73,8688,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,One_Story,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228,Typical,PConc,Typical,Av,Unf,7,Unf,0,1616,1616,GasA,Excellent,Y,SBrkr,1616,0,1616,0,0,2,0,3,1,7,Typ,0,Attchd,RFn,3,834,Typical,Paved,208,59,0,0,0,0,No_Pool,No_Fence,None,0,4,2006,WD ,Normal,-93.643635,42.053183
199000,234241.37139138946,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,85,10936,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Somerset,Feedr,Norm,OneFam,One_Story,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,60,Typical,PConc,Typical,No,Unf,7,Unf,0,1504,1504,GasA,Excellent,Y,SBrkr,1504,0,1504,0,0,2,0,3,1,7,Typ,0,Attchd,Fin,2,510,Typical,Paved,144,0,0,0,0,0,No_Pool,No_Fence,None,0,9,2006,New,Partial,-93.643811,42.053033
405749,288938.63545843534,Two_Story_1946_and_Newer,Floating_Village_Residential,100,13162,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Somerset,Feedr,Norm,OneFam,Two_Story,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,GLQ,3,Unf,0,200,2036,GasA,Excellent,Y,SBrkr,2036,604,2640,1,0,3,1,3,1,11,Typ,1,Attchd,RFn,3,792,Typical,Paved,0,265,0,0,0,0,No_Pool,No_Fence,None,0,11,2006,New,Partial,-93.64407,42.052265
232600,230050.1777346318,One_Story_1946_and_Newer_All_Styles,Floating_Village_Residential,81,11216,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,One_Story,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Good,No,Unf,7,Unf,0,1489,1489,GasA,Excellent,Y,SBrkr,1489,0,1489,0,0,2,0,3,1,7,Typ,1,Attchd,RFn,2,776,Typical,Paved,0,140,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,New,Partial,-93.643898,42.052272
186500,242119.41044300675,Two_Story_1946_and_Newer,Floating_Village_Residential,65,8125,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,Two_Story,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,756,756,GasA,Excellent,Y,SBrkr,756,797,1553,0,0,2,1,3,1,6,Typ,0,Attchd,RFn,2,615,Typical,Paved,0,45,0,0,0,0,No_Pool,No_Fence,None,0,3,2006,New,Partial,-93.642309,42.051355
200825,252197.46072411112,Two_Story_1946_and_Newer,Floating_Village_Residential,65,8125,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,Two_Story,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,858,858,GasA,Excellent,Y,SBrkr,858,858,1716,0,0,2,1,3,1,7,Typ,0,Attchd,RFn,2,615,Typical,Paved,0,53,0,0,0,0,No_Pool,No_Fence,None,0,2,2006,WD ,Normal,-93.642374,42.051426
197000,232471.83820515,Two_Story_1946_and_Newer,Floating_Village_Residential,65,8125,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,Two_Story,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Good,No,Unf,7,Unf,0,770,770,GasA,Excellent,Y,SBrkr,778,798,1576,0,0,2,1,3,1,6,Typ,0,Attchd,RFn,2,614,Typical,Paved,0,50,0,0,0,0,No_Pool,No_Fence,None,0,8,2006,New,Partial,-93.64357,42.051382
185000,211778.92202143662,One_Story_1946_and_Newer_All_Styles,Floating_Village_Residential,60,7200,Pave,Paved,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,One_Story,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,68,Typical,PConc,Typical,No,GLQ,3,Unf,0,357,1262,GasA,Good,Y,SBrkr,1262,0,1262,0,0,2,0,2,1,5,Typ,0,Attchd,Fin,2,572,Typical,Paved,0,120,0,0,0,0,No_Pool,No_Fence,None,0,5,2006,New,Partial,-93.643173,42.051245
176000,206602.26807854863,One_Story_1946_and_Newer_All_Styles,Floating_Village_Residential,62,7500,Pave,Paved,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,One_Story,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,1257,1257,GasA,Excellent,Y,SBrkr,1266,0,1266,0,0,2,0,3,1,6,Typ,1,Attchd,Unf,2,453,Typical,Paved,38,144,0,0,0,0,No_Pool,No_Fence,None,0,4,2006,WD ,Normal,-93.643859,42.051225
187750,209831.65797568593,One_Story_1946_and_Newer_All_Styles,Floating_Village_Residential,60,7200,Pave,Paved,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,One_Story,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Good,No,Unf,7,Unf,0,1293,1293,GasA,Excellent,Y,SBrkr,1301,0,1301,1,0,2,0,2,1,5,Typ,1,Attchd,RFn,2,572,Typical,Paved,216,121,0,0,0,0,No_Pool,No_Fence,None,0,8,2006,New,Partial,-93.643977,42.051224
139500,158160.04152323917,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,74,7733,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,OneFam,One_Story,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,Mn,GLQ,3,Unf,0,1118,1142,GasA,Excellent,Y,SBrkr,1142,0,1142,0,0,1,1,3,1,5,Typ,0,No_Garage,No_Garage,0,0,No_Garage,Paved,4,50,0,0,0,0,No_Pool,No_Fence,None,0,1,2006,WD ,Normal,-93.692575,42.037843
186800,177537.4035041185,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,91,11024,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Sawyer_West,Norm,Norm,OneFam,One_Story,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,118,Typical,PConc,Typical,Av,Unf,7,Unf,0,1400,1400,GasA,Excellent,Y,SBrkr,1400,0,1400,0,0,2,0,3,1,6,Typ,0,Attchd,RFn,2,612,Typical,Paved,144,55,0,0,0,0,No_Pool,No_Fence,None,0,10,2006,New,Partial,-93.691403,42.036149
